node_id,cycle_id,FFc,dFF,DelayInfl,tau,lambda_t_norm,is_attacker,rho_recv,node_pdr,sum_abs_ff_deviation_normalized
126,28,1.0,0.1778,0.4744556314265339,1.0,0.0032,0,0.5556,100.0,0.1778
127,28,1.0,0.0417,0.4165470502593967,1.0,0.0032,0,0.75,100.0,0.0417
132,28,1.0,0.0,0.2712900116882318,1.0,0.0032,0,1.0,100.0,0.0
134,28,1.0,0.0714,0.41817895981572245,1.0,0.0032,0,1.0,100.0,0.0714
139,28,1.0,0.1,0.3951442573871676,1.0,0.0032,0,0.5,100.0,0.1
144,28,1.0,0.0,0.42754321569914083,1.0,0.0032,0,1.0,100.0,0.0
154,28,1.0,0.0,0.3492115569955093,1.0,0.0032,0,1.0,100.0,0.0
158,28,1.0,1.0,0.4133943035249247,1.0,0.0032,1,1.0,100.0,1.0
159,28,1.0,0.0,0.32932105727233585,1.0,0.0032,1,1.0,100.0,0.0
161,28,1.0,0.0,0.31066089773822464,1.0,0.0032,0,1.0,100.0,0.0
166,28,1.0,0.0,0.6566940759119897,1.0,0.0032,0,1.0,100.0,0.0
171,28,1.0,0.0,0.3305513974613981,1.0,0.0032,1,1.0,100.0,0.0
179,28,1.0,0.0,0.3871470461582628,1.0,0.0032,0,1.0,100.0,0.0
180,28,1.0,0.0,0.35351774765722727,1.0,0.0032,0,1.0,100.0,0.0
184,28,1.0,0.0,0.30655976377468375,1.0,0.0032,0,1.0,100.0,0.0
193,28,1.0,0.8333,0.47040006561814346,1.0,0.0032,0,1.0,100.0,0.8333
194,28,1.0,0.7368,0.45395451842434437,1.0,0.0032,0,1.0,100.0,0.7368
196,28,1.0,0.0,0.3914122254803454,1.0,0.0032,0,1.0,100.0,0.0
197,28,1.0,0.8,0.6109664322185084,1.0,0.0032,0,1.0,100.0,0.8
198,28,1.0,0.75,0.3225541862324933,1.0,0.0032,0,1.0,100.0,0.75
239,28,1.0,0.0,0.28584903725880206,1.0,0.0032,0,1.0,100.0,0.0
240,28,1.0,0.0,1.476408226874731,1.0,0.0032,0,1.0,100.0,0.0
250,28,1.0,0.2778,0.4575726299432904,1.0,0.0032,0,1.0,100.0,0.2778
259,28,1.0,0.8,0.4490741690077307,1.0,0.0032,0,1.0,100.0,0.8
260,28,1.0,0.0,0.4478438288186684,1.0,0.0032,0,1.0,100.0,0.0
273,28,1.0,0.7,0.4731170668689893,1.0,0.0032,1,0.5,100.0,0.7
283,28,1.0,0.0,0.6483892796358194,1.0,0.0032,0,1.0,100.0,0.0
284,28,1.0,0.0,0.46076240080382225,1.0,0.0032,0,1.0,100.0,0.0
294,28,1.0,0.0,0.2866692640515103,1.0,0.0032,0,1.0,100.0,0.0
295,28,1.0,0.0,0.40990833965591494,1.0,0.0032,0,1.0,100.0,0.0
1,29,1.0,0.0,0.455225869953042,1.0,0.01,0,0.6,100.0,0.0
5,29,1.0,0.0,0.6006110689605676,1.0,0.01,0,1.0,100.0,0.0
8,29,1.0,0.0,0.36418069596243363,1.0,0.01,0,0.5,100.0,0.0
9,29,1.0,0.0,0.5278159411077163,1.0,0.01,0,1.0,100.0,0.0
13,29,1.0,0.0,0.2706748415937007,1.0,0.01,1,1.0,100.0,0.0
27,29,1.0,0.0,0.4166752106957574,1.0,0.01,0,1.0,100.0,0.0
29,29,1.0,0.0,0.6992433407837267,1.0,0.01,1,1.0,100.0,0.0
30,29,1.0,0.1607,0.44339116908682397,1.0,0.01,0,0.5714,100.0,0.1607
38,29,1.0,0.0,0.39309369040539716,1.0,0.01,0,1.0,100.0,0.0
39,29,1.0,0.0,0.4261078188119015,1.0,0.01,1,1.0,100.0,0.0
42,29,1.0,0.0,0.3965796542744069,1.0,0.01,0,1.0,100.0,0.0
45,29,0.4,0.0375,0.37427973834765316,1.0,0.01,1,1.0,40.0,0.0375
52,29,1.0,0.0,0.3371132118030636,1.0,0.01,0,1.0,100.0,0.0
54,29,1.0,1.0,0.30307379990567396,1.0,0.01,1,1.0,100.0,1.0
57,29,1.0,0.1077,0.3831689462136281,1.0,0.01,0,0.65,100.0,0.1077
64,29,1.0,0.0,0.4515348493858552,1.0,0.01,0,1.0,100.0,0.0
66,29,1.0,0.0,0.5273032993622737,1.0,0.01,0,1.0,100.0,0.0
73,29,1.0,0.2215,0.39123177558594957,1.0,0.01,0,0.52,100.0,0.2215
79,29,1.0,0.0,0.3403941189738963,1.0,0.01,0,1.0,100.0,0.0
84,29,1.0,0.0,0.4476729482368542,1.0,0.01,0,0.5,100.0,0.0
92,29,1.0,0.0,0.38978999915698914,1.0,0.01,1,1.0,100.0,0.0
94,29,1.0,0.0,0.38694198946008573,1.0,0.01,1,1.0,100.0,0.0
101,29,1.0,0.0,0.4845489777923596,1.0,0.01,0,1.0,100.0,0.0
103,29,1.0,0.0,0.33629298501035537,1.0,0.01,1,1.0,100.0,0.0
107,29,1.0,0.75,0.42877355588820315,1.0,0.01,1,1.0,100.0,0.75
110,29,1.0,0.0,0.33342219123587674,1.0,0.01,0,1.0,100.0,0.0
111,29,1.0,0.0,1.1901490762195748,1.0,0.01,0,1.0,100.0,0.0
112,29,1.0,0.0,0.3343449463776735,1.0,0.01,1,1.0,100.0,0.0
113,29,1.0,0.0,0.3545430311481125,1.0,0.01,0,1.0,100.0,0.0
118,29,1.0,0.0,0.4351303135316915,1.0,0.01,0,1.0,100.0,0.0
122,29,1.0,0.0,0.3176328254762442,1.0,0.01,0,1.0,100.0,0.0
123,29,1.0,0.0,0.30779010396374595,1.0,0.01,0,1.0,100.0,0.0
126,29,1.0,0.0,0.478875742476128,1.0,0.01,0,0.5,100.0,0.0
143,29,1.0,0.0,0.45317530297127157,1.0,0.01,0,1.0,100.0,0.0
150,29,1.0,0.25,0.4132917751758362,1.0,0.01,0,1.0,100.0,0.25
152,29,1.0,0.0,0.4316443496626818,1.0,0.01,0,1.0,100.0,0.0
158,29,1.0,1.0,0.39965550474706263,1.0,0.01,1,1.0,100.0,1.0
171,29,1.0,0.3571,0.33793343859577174,1.0,0.01,1,1.0,100.0,0.3571
176,29,1.0,0.0,0.2860540939569791,1.0,0.01,0,1.0,100.0,0.0
179,29,1.0,0.1667,0.40224991775443303,1.0,0.01,0,0.3333,100.0,0.1667
180,29,1.0,0.5385,0.2921374426695648,1.0,0.01,0,1.0,100.0,0.5385
184,29,1.0,0.2083,0.3545430311481125,1.0,0.01,0,1.0,100.0,0.2083
188,29,1.0,0.0,0.4820882974142351,1.0,0.01,0,1.0,100.0,0.0
199,29,1.0,0.0,0.39760493776529215,1.0,0.01,0,1.0,100.0,0.0
239,29,1.0,0.0,0.490700678737671,1.0,0.01,0,1.0,100.0,0.0
240,29,1.0,0.0,0.48024278713064167,1.0,0.01,0,1.0,100.0,0.0
251,29,1.0,0.1111,0.40929316956138373,1.0,0.01,0,1.0,100.0,0.1111
271,29,1.0,1.0,0.3947341439908135,1.0,0.01,1,1.0,100.0,1.0
272,29,0.1,0.2625,0.3829433838456333,1.0,0.01,1,0.8,10.0,0.2625
273,29,1.0,0.5714,0.6483892796358194,1.0,0.01,1,1.0,100.0,0.5714
284,29,1.0,0.0,0.4621977976910616,1.0,0.01,0,1.0,100.0,0.0
285,29,1.0,0.8,0.3635655258679025,1.0,0.01,0,1.0,100.0,0.8
295,29,1.0,0.0,0.4562511534439273,1.0,0.01,0,1.0,100.0,0.0
296,29,1.0,0.0,0.3453154797301454,1.0,0.01,0,1.0,100.0,0.0
297,29,1.0,0.0,0.31804293887259827,1.0,0.01,0,1.0,100.0,0.0
1,30,1.0,0.0,0.35720876822441405,1.0,0.0048,0,1.0,100.0,0.0
2,30,1.0,0.0,0.3783296081366498,1.0,0.0048,0,1.0,100.0,0.0
5,30,1.0,0.0833,0.4088317919904854,1.0,0.0048,0,0.75,100.0,0.0833
6,30,1.0,0.0,0.32193901613796216,1.0,0.0048,0,1.0,100.0,0.0
7,30,1.0,0.0,0.44285411582969364,1.0,0.0048,0,0.6667,100.0,0.0
11,30,1.0,0.0,0.40642237578690504,1.0,0.0048,0,1.0,100.0,0.0
17,30,1.0,0.0,0.3550556728935551,1.0,0.0048,0,1.0,100.0,0.0
20,30,1.0,0.0,0.4732708593926221,1.0,0.0048,0,0.5,100.0,0.0
27,30,1.0,0.8,0.24606803781245515,1.0,0.0048,0,1.0,100.0,0.8
29,30,1.0,0.75,0.43369491664445226,1.0,0.0048,1,1.0,100.0,0.75
30,30,1.0,0.1714,0.4968523796829824,1.0,0.0048,0,1.0,100.0,0.1714
31,30,1.0,0.0,0.34116308159206027,1.0,0.0048,0,1.0,100.0,0.0
37,30,1.0,0.0,0.40457686550331173,1.0,0.0048,0,1.0,100.0,0.0
41,30,1.0,0.0,0.3896077265363873,1.0,0.0048,0,1.0,100.0,0.0
50,30,1.0,0.0,0.4669141017491337,1.0,0.0048,1,0.5,100.0,0.0
53,30,1.0,0.0972,0.38129153822142936,1.0,0.0048,0,1.0,100.0,0.0972
57,30,1.0,0.0,0.4228269116410688,1.0,0.0048,0,1.0,100.0,0.0
64,30,1.0,0.0,0.3266553201960342,1.0,0.0048,0,0.6667,100.0,0.0
76,30,1.0,0.0,0.2860540939569791,1.0,0.0048,1,1.0,100.0,0.0
80,30,1.0,0.0,0.45573851169848467,1.0,0.0048,1,1.0,100.0,0.0
81,30,1.0,1.0,0.3636065372075379,1.0,0.0048,1,1.0,100.0,1.0
83,30,1.0,0.0,0.33742079685032916,1.0,0.0048,0,1.0,100.0,0.0
85,30,1.0,0.3333,0.44466544999692414,1.0,0.0048,0,1.0,100.0,0.3333
94,30,1.0,0.0,0.361309902187955,1.0,0.0048,1,1.0,100.0,0.0
96,30,1.0,0.1333,0.43547207469532,1.0,0.0048,0,1.0,100.0,0.1333
104,30,1.0,0.0,0.44333258145877336,1.0,0.0048,0,1.0,100.0,0.0
108,30,1.0,0.0,0.4968523796829824,1.0,0.0048,0,1.0,100.0,0.0
111,30,1.0,0.0,0.3904279533290955,1.0,0.0048,0,1.0,100.0,0.0
112,30,1.0,0.75,0.35126212397727974,1.0,0.0048,1,1.0,100.0,0.75
114,30,1.0,1.0,0.3673590747841779,1.0,0.0048,1,0.5,100.0,1.0
118,30,1.0,0.0,0.3416244591629586,1.0,0.0048,0,1.0,100.0,0.0
122,30,1.0,0.0,0.48270346750876625,1.0,0.0048,0,1.0,100.0,0.0
125,30,1.0,0.0,0.32973117066868995,1.0,0.0048,0,1.0,100.0,0.0
127,30,1.0,0.0,0.4572764369348125,1.0,0.0048,0,1.0,100.0,0.0
128,30,1.0,0.0,0.3270654335923883,1.0,0.0048,1,1.0,100.0,0.0
131,30,1.0,0.1125,0.48393380769782857,1.0,0.0048,1,1.0,100.0,0.1125
134,30,1.0,0.8889,0.40252629852154126,1.0,0.0048,0,1.0,100.0,0.8889
135,30,1.0,0.0,0.4586093054729633,1.0,0.0048,0,0.5,100.0,0.0
139,30,1.0,0.0,0.3588492218098304,1.0,0.0048,0,1.0,100.0,0.0
148,30,1.0,0.0,0.3626427707261058,1.0,0.0048,0,0.5,100.0,0.0
149,30,0.07690000000000001,0.3776,0.3186581089671294,1.0,0.0048,1,0.8462,7.69,0.3776
151,30,1.0,0.0,0.3231693563270245,1.0,0.0048,0,1.0,100.0,0.0
155,30,1.0,0.0,0.26206246027026475,1.0,0.0048,0,1.0,100.0,0.0
164,30,1.0,0.0,0.33526770151947016,1.0,0.0048,0,0.5,100.0,0.0
166,30,1.0,0.0,0.4882399983595464,1.0,0.0048,0,1.0,100.0,0.0
180,30,1.0,0.0,0.5507822913035455,1.0,0.0048,0,1.0,100.0,0.0
185,30,1.0,0.0,0.4120614349867739,1.0,0.0048,1,1.0,100.0,0.0
188,30,1.0,0.0,0.4230319683392459,1.0,0.0048,0,1.0,100.0,0.0
194,30,1.0,0.8889,0.3719728504931614,1.0,0.0048,0,1.0,100.0,0.8889
196,30,1.0,0.25,0.3705887177804663,1.0,0.0048,0,1.0,100.0,0.25
217,30,1.0,0.0,0.4542005864621568,1.0,0.0048,0,1.0,100.0,0.0
239,30,1.0,0.0,0.4671191584473107,1.0,0.0048,0,1.0,100.0,0.0
240,30,1.0,0.0,0.4804478438288187,1.0,0.0048,0,1.0,100.0,0.0
247,30,1.0,1.0,0.751840383866139,1.0,0.0048,1,1.0,100.0,1.0
250,30,0.1429,0.1753,0.31804293887259827,1.0,0.0048,1,1.0,14.29,0.1753
251,30,1.0,0.0,0.3647958660569648,1.0,0.0048,0,1.0,100.0,0.0
261,30,1.0,0.0,0.3610364932570523,1.0,0.0048,0,1.0,100.0,0.0
273,30,1.0,0.375,0.3489723241809694,1.0,0.0048,1,1.0,100.0,0.375
282,30,1.0,0.7895,0.3851477433510366,1.0,0.0048,1,1.0,100.0,0.7895
283,30,1.0,0.12,0.3838148748128858,1.0,0.0048,0,1.0,100.0,0.12
284,30,1.0,0.0,0.4198535895175016,1.0,0.0048,0,1.0,100.0,0.0
291,30,1.0,0.0,0.3764157456203307,1.0,0.0048,0,1.0,100.0,0.0
292,30,1.0,0.0,0.40268009104517405,1.0,0.0048,0,1.0,100.0,0.0
303,30,1.0,0.0,0.4364973581862052,1.0,0.0048,0,1.0,100.0,0.0
1,31,1.0,0.0,0.42827556104977316,1.0,0.0016,0,1.0,100.0,0.0
6,31,1.0,0.0,0.41001086800500336,1.0,0.0016,0,1.0,100.0,0.0
12,31,1.0,0.0,0.3992453913507085,1.0,0.0016,0,1.0,100.0,0.0
21,31,1.0,0.0,0.2776467693317203,1.0,0.0016,1,1.0,100.0,0.0
27,31,1.0,0.0,0.2731355219718252,1.0,0.0016,0,1.0,100.0,0.0
28,31,1.0,0.0,0.49029056534131693,1.0,0.0016,1,1.0,100.0,0.0
38,31,1.0,0.0,0.6058912789386265,1.0,0.0016,0,1.0,100.0,0.0
41,31,1.0,0.0,0.3505444255336601,1.0,0.0016,0,1.0,100.0,0.0
45,31,1.0,0.5385,0.42762523837841165,1.0,0.0016,1,1.0,100.0,0.5385
51,31,1.0,0.0,0.5612401829105749,1.0,0.0016,0,1.0,100.0,0.0
62,31,1.0,0.0,0.3756638710603482,1.0,0.0016,0,1.0,100.0,0.0
63,31,1.0,0.8,0.4310291795681506,1.0,0.0016,0,1.0,100.0,0.8
67,31,1.0,0.0,0.33588287161400127,1.0,0.0016,0,1.0,100.0,0.0
70,31,1.0,0.0,0.5048495909118872,1.0,0.0016,1,1.0,100.0,0.0
76,31,1.0,0.0,0.4177004941866426,1.0,0.0016,1,1.0,100.0,0.0
79,31,1.0,0.0667,0.3351139089958374,1.0,0.0016,0,1.0,100.0,0.0667
84,31,1.0,0.10475,0.42623597924826223,1.0,0.0016,0,0.7381,100.0,0.10475
90,31,1.0,0.0,0.3537813919834549,1.0,0.0016,0,1.0,100.0,0.0
109,31,1.0,0.8,0.517358049500687,1.0,0.0016,0,1.0,100.0,0.8
112,31,1.0,0.5844,0.4125125597227634,1.0,0.0016,1,1.0,100.0,0.5844
118,31,1.0,0.0,0.48885516845407756,1.0,0.0016,0,1.0,100.0,0.0
122,31,1.0,0.0,0.37648409785305637,1.0,0.0016,0,1.0,100.0,0.0
125,31,1.0,0.0,1.04332848032481,1.0,0.0016,0,1.0,100.0,0.0
130,31,1.0,0.2308,0.48871846398862623,1.0,0.0016,0,1.0,100.0,0.2308
132,31,1.0,0.0,0.534223962925749,1.0,0.0016,0,1.0,100.0,0.0
143,31,1.0,0.0,0.3257667411706004,1.0,0.0016,0,1.0,100.0,0.0
150,31,1.0,0.3333,0.3847091498577135,1.0,0.0016,0,1.0,100.0,0.3333
152,31,1.0,0.05715,0.4527515191283724,1.0,0.0016,0,1.0,100.0,0.05715
154,31,1.0,0.0,0.3231693563270245,1.0,0.0016,0,1.0,100.0,0.0
159,31,1.0,0.0,0.3939959398773762,1.0,0.0016,1,1.0,100.0,0.0
160,31,1.0,0.3462,0.4088830561650297,1.0,0.0016,0,1.0,100.0,0.3462
165,31,1.0,0.5556,0.4289786125863802,1.0,0.0016,0,1.0,100.0,0.5556
194,31,1.0,0.2333,0.4342417345062577,1.0,0.0016,0,1.0,100.0,0.2333
228,31,1.0,0.2667,0.3649325705224161,1.0,0.0016,0,1.0,100.0,0.2667
239,31,1.0,0.0,0.43061906617179657,1.0,0.0016,0,1.0,100.0,0.0
247,31,1.0,1.0,0.44230729796788815,1.0,0.0016,1,1.0,100.0,1.0
249,31,1.0,0.7692,0.8026602688976836,1.0,0.0016,0,1.0,100.0,0.7692
250,31,1.0,0.1637,0.4616099684896208,1.0,0.0016,0,1.0,100.0,0.1637
251,31,1.0,0.8333,0.2622675169684418,1.0,0.0016,0,1.0,100.0,0.8333
261,31,1.0,0.1293,0.5779636958507917,1.0,0.0016,0,1.0,100.0,0.1293
262,31,0.1,0.7,0.39664800650713256,1.0,0.0016,1,1.0,10.0,0.7
263,31,1.0,0.0,0.34280353517747664,1.0,0.0016,1,1.0,100.0,0.0
273,31,1.0,0.7778,0.45107347181495683,1.0,0.0016,1,1.0,100.0,0.7778
274,31,1.0,0.7368,0.3728956056349581,1.0,0.0016,0,1.0,100.0,0.7368
285,31,1.0,0.0,0.3740689856300823,1.0,0.0016,0,1.0,100.0,0.0
309,31,1.0,0.0,0.3863561131795799,1.0,0.0016,1,1.0,100.0,0.0
3,32,1.0,0.0,0.552851499803332,1.0,0.0008,0,0.1364,100.0,0.0
18,32,1.0,1.0,0.31947833575983764,1.0,0.0008,1,1.0,100.0,1.0
21,32,1.0,0.5714,0.39429122152275103,1.0,0.0008,1,0.28,100.0,0.5714
24,32,1.0,0.0,0.3998605614452396,1.0,0.0008,0,1.0,100.0,0.0
26,32,1.0,0.0,0.4481074731448961,1.0,0.0008,0,0.2857,100.0,0.0
27,32,1.0,0.0,0.3777144380421187,1.0,0.0008,0,1.0,100.0,0.0
34,32,1.0,0.0,0.30225357311296575,1.0,0.0008,0,1.0,100.0,0.0
36,32,1.0,0.0,0.4708101790144975,1.0,0.0008,0,1.0,100.0,0.0
42,32,1.0,0.0,0.46547870486189435,1.0,0.0008,0,1.0,100.0,0.0
50,32,1.0,0.0,0.39032542498000705,1.0,0.0008,1,1.0,100.0,0.0
51,32,1.0,0.5491,0.33742079685032916,1.0,0.0008,0,1.0,100.0,0.5491
56,32,1.0,0.0,0.4455882051387209,1.0,0.0008,0,1.0,100.0,0.0
59,32,1.0,0.0,0.3804827034675088,1.0,0.0008,0,0.375,100.0,0.0
63,32,1.0,0.0,0.4230319683392459,1.0,0.0008,0,1.0,100.0,0.0
64,32,1.0,0.0,0.46086492915291083,1.0,0.0008,0,0.0909,100.0,0.0
67,32,1.0,0.0,0.6516701868066521,1.0,0.0008,0,1.0,100.0,0.0
71,32,1.0,0.0,0.3738183607767548,1.0,0.0008,1,1.0,100.0,0.0
77,32,1.0,0.0,0.4351303135316915,1.0,0.0008,0,1.0,100.0,0.0
78,32,1.0,0.0,0.3617200155843091,1.0,0.0008,0,1.0,100.0,0.0
79,32,1.0,0.0,0.39463607339603324,1.0,0.0008,0,0.52275,100.0,0.0
84,32,1.0,0.0,0.3688970000205057,1.0,0.0008,0,1.0,100.0,0.0
108,32,1.0,0.41665,0.3063547070765067,1.0,0.0008,0,1.0,100.0,0.41665
109,32,1.0,0.0,0.3529025775626961,1.0,0.0008,0,1.0,100.0,0.0
112,32,1.0,1.0,0.3738183607767548,1.0,0.0008,1,1.0,100.0,1.0
114,32,1.0,0.25,0.7734738655238174,1.0,0.0008,1,1.0,100.0,0.25
118,32,1.0,0.0,0.5936391412225481,1.0,0.0008,0,1.0,100.0,0.0
120,32,1.0,0.0,0.4094982262595608,1.0,0.0008,0,1.0,100.0,0.0
122,32,1.0,0.0,0.3594643919043616,1.0,0.0008,0,1.0,100.0,0.0
123,32,1.0,0.0,0.49510939774847745,1.0,0.0008,0,1.0,100.0,0.0
124,32,1.0,0.0,0.5228945803514672,1.0,0.0008,1,1.0,100.0,0.0
135,32,1.0,0.0,0.34244468595566674,1.0,0.0008,0,1.0,100.0,0.0
148,32,1.0,0.1667,0.41011339635409194,1.0,0.0008,0,1.0,100.0,0.1667
154,32,1.0,0.0,0.42200668484836057,1.0,0.0008,0,1.0,100.0,0.0
155,32,1.0,0.8,0.9725839194537291,1.0,0.0008,0,1.0,100.0,0.8
164,32,1.0,0.0,0.5282260545040705,1.0,0.0008,0,1.0,100.0,0.0
165,32,1.0,0.0,0.35782393831894527,1.0,0.0008,0,1.0,100.0,0.0
167,32,1.0,0.0,0.43953903254249804,1.0,0.0008,0,1.0,100.0,0.0
175,32,1.0,0.0,0.32686037689421127,1.0,0.0008,0,1.0,100.0,0.0
178,32,1.0,0.0,0.45850677712387483,1.0,0.0008,1,1.0,100.0,0.0
182,32,1.0,0.0,0.298972665942133,1.0,0.0008,0,1.0,100.0,0.0
188,32,1.0,0.0,0.35720876822441405,1.0,0.0008,0,1.0,100.0,0.0
193,32,1.0,0.8,0.2815428465970841,1.0,0.0008,0,1.0,100.0,0.8
194,32,1.0,0.1566,0.4693038009625046,1.0,0.0008,0,0.2692,100.0,0.1566
196,32,1.0,0.07825,0.4068154011250778,1.0,0.0008,0,0.6087,100.0,0.07825
197,32,1.0,0.0,0.45309141614019915,1.0,0.0008,0,0.2273,100.0,0.0
198,32,1.0,0.2857,0.4745011995816844,1.0,0.0008,0,1.0,100.0,0.2857
236,32,1.0,0.0,0.6364959911415508,1.0,0.0008,0,1.0,100.0,0.0
237,32,1.0,0.8333,0.7056000984272152,1.0,0.0008,0,1.0,100.0,0.8333
239,32,1.0,0.0,0.38079028851477437,1.0,0.0008,0,1.0,100.0,0.0
240,32,1.0,0.0,0.5891278938626531,1.0,0.0008,0,1.0,100.0,0.0
247,32,1.0,0.8333,0.33075645415957516,1.0,0.0008,1,1.0,100.0,0.8333
248,32,1.0,0.0,0.4608991052692737,1.0,0.0008,0,1.0,100.0,0.0
250,32,0.02275,0.70455,0.43143929296450473,1.0,0.0008,1,1.0,2.275,0.70455
261,32,1.0,0.0,0.4203662312629442,1.0,0.0008,0,1.0,100.0,0.0
9,33,1.0,0.2171,0.3953493140853446,1.0,0.0056,0,0.4211,100.0,0.2171
11,33,1.0,0.1583,0.39159848531452285,1.0,0.0056,0,0.2083,100.0,0.1583
12,33,1.0,0.0,0.3282957737814506,1.0,0.0056,0,1.0,100.0,0.0
15,33,1.0,0.0,0.4116073808693818,1.0,0.0056,0,0.5714,100.0,0.0
17,33,1.0,0.0,0.37576639940943674,1.0,0.0056,0,1.0,100.0,0.0
21,33,1.0,0.7692,0.3578752024934895,1.0,0.0056,1,1.0,100.0,0.7692
29,33,1.0,0.0,0.3643857526606107,1.0,0.0056,1,1.0,100.0,0.0
33,33,1.0,0.3333,0.4024237701724527,1.0,0.0056,0,1.0,100.0,0.3333
37,33,1.0,0.0,0.347981216806447,1.0,0.0056,0,1.0,100.0,0.0
38,33,1.0,0.0,0.37997006172206615,1.0,0.0056,0,1.0,100.0,0.0
41,33,1.0,0.0,0.31455697500358853,1.0,0.0056,0,1.0,100.0,0.0
48,33,1.0,0.0,0.46035228740746825,1.0,0.0056,0,1.0,100.0,0.0
51,33,1.0,0.3333,0.3490406764136951,1.0,0.0056,0,1.0,100.0,0.3333
67,33,1.0,0.0,0.30081817622572643,1.0,0.0056,0,1.0,100.0,0.0
73,33,1.0,0.265,0.44087190108064883,1.0,0.0056,0,0.3043,100.0,0.265
75,33,1.0,0.0,0.5262780158713884,1.0,0.0056,0,1.0,100.0,0.0
79,33,1.0,0.0,0.38085864074750003,1.0,0.0056,0,0.1667,100.0,0.0
80,33,1.0,0.5714,0.38079028851477437,1.0,0.0056,1,1.0,100.0,0.5714
81,33,1.0,0.8333,0.395618451001702,1.0,0.0056,1,0.75,100.0,0.8333
83,33,1.0,0.0,0.3934606339705561,1.0,0.0056,0,0.5789,100.0,0.0
84,33,1.0,0.0,0.26452314064838933,1.0,0.0056,0,1.0,100.0,0.0
85,33,1.0,0.1556,0.4238180190155912,1.0,0.0056,0,0.4167,100.0,0.1556
88,33,1.0,0.0,0.3545430311481125,1.0,0.0056,0,1.0,100.0,0.0
89,33,1.0,0.7143,0.44989439580043883,1.0,0.0056,0,1.0,100.0,0.7143
95,33,1.0,0.0,0.32357946972337853,1.0,0.0056,0,1.0,100.0,0.0
96,33,1.0,0.0,0.39587660273779984,1.0,0.0056,0,0.4286,100.0,0.0
98,33,1.0,0.0,0.37909634187765967,1.0,0.0056,1,0.1304,100.0,0.0
104,33,1.0,0.0,0.3529025775626961,1.0,0.0056,0,1.0,100.0,0.0
108,33,1.0,0.075,0.32936206861197126,1.0,0.0056,0,1.0,100.0,0.075
109,33,1.0,0.0,0.37108427146772754,1.0,0.0056,0,0.1667,100.0,0.0
110,33,1.0,0.0,1.053171201837308,1.0,0.0056,0,1.0,100.0,0.0
112,33,1.0,1.0,0.3098406709455164,1.0,0.0056,1,1.0,100.0,1.0
118,33,1.0,0.0,0.9014292451862941,1.0,0.0056,0,1.0,100.0,0.0
122,33,1.0,0.0,0.3133266348145263,1.0,0.0056,0,1.0,100.0,0.0
123,33,1.0,0.0,0.2593967231939631,1.0,0.0056,0,1.0,100.0,0.0
127,33,1.0,0.1371,0.4386983000799722,1.0,0.0056,0,0.28,100.0,0.1371
144,33,1.0,0.0,0.35474808784628953,1.0,0.0056,0,1.0,100.0,0.0
145,33,1.0,0.0,0.4039616954087806,1.0,0.0056,0,1.0,100.0,0.0
152,33,1.0,0.0625,0.4931869912030677,1.0,0.0056,0,0.75,100.0,0.0625
154,33,1.0,0.0,0.48680460147230714,1.0,0.0056,0,1.0,100.0,0.0
156,33,1.0,0.3333,0.39299116205630863,1.0,0.0056,1,1.0,100.0,0.3333
166,33,1.0,0.0,0.3330120778395227,1.0,0.0056,0,1.0,100.0,0.0
187,33,1.0,0.0,0.42200668484836057,1.0,0.0056,0,1.0,100.0,0.0
193,33,1.0,0.0505,0.39577993315151644,1.0,0.0056,0,0.8182,100.0,0.0505
194,33,1.0,0.3889,0.37299813398404663,1.0,0.0056,0,1.0,100.0,0.3889
196,33,1.0,0.0,0.3677008359478063,1.0,0.0056,0,0.1667,100.0,0.0
239,33,1.0,0.0,0.30614965037832964,1.0,0.0056,0,1.0,100.0,0.0
240,33,1.0,0.0,0.4380011073061702,1.0,0.0056,0,1.0,100.0,0.0
250,33,1.0,0.0,0.6007341029794738,1.0,0.0056,0,1.0,100.0,0.0
251,33,1.0,0.0,0.4513297926876782,1.0,0.0056,0,1.0,100.0,0.0
258,33,1.0,0.0,0.3846863657801382,1.0,0.0056,0,1.0,100.0,0.0
261,33,1.0,0.0,0.3893001414891218,1.0,0.0056,0,0.5,100.0,0.0
282,33,1.0,0.6667,0.4572764369348125,1.0,0.0056,1,1.0,100.0,0.6667
283,33,1.0,0.0,1.0546065987245474,1.0,0.0056,0,1.0,100.0,0.0
293,33,1.0,0.8333,0.298767609243956,1.0,0.0056,0,1.0,100.0,0.8333
8,34,1.0,0.0,0.43264684907599177,1.0,0.0076,0,1.0,100.0,0.0
19,34,1.0,0.8333,0.4254926487173704,1.0,0.0076,0,1.0,100.0,0.8333
27,34,1.0,0.0,0.33465253142493906,1.0,0.0076,0,1.0,100.0,0.0
39,34,1.0,0.0,0.37094756700227616,1.0,0.0076,1,1.0,100.0,0.0
49,34,1.0,0.0,0.5302766214858409,1.0,0.0076,1,1.0,100.0,0.0
54,34,1.0,0.0,0.4353353702298686,1.0,0.0076,1,1.0,100.0,0.0
66,34,1.0,0.0,0.36775779614174436,1.0,0.0076,0,0.8333,100.0,0.0
84,34,1.0,0.0,0.383661082289253,1.0,0.0076,0,1.0,100.0,0.0
92,34,1.0,1.0,0.3049193101892674,1.0,0.0076,1,1.0,100.0,1.0
100,34,1.0,0.0,0.3309615108577522,1.0,0.0076,1,1.0,100.0,0.0
