cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
15,2,134,3,3
15,2,135,3,3
15,2,136,4,4
15,2,137,1,1
15,2,138,1,1
15,2,139,11,11
15,2,141,1,1
15,2,142,2,2
15,2,143,1,1
15,2,144,3,3
15,2,145,1,1
15,2,147,6,6
15,2,148,1,1
15,2,149,1,1
15,2,150,3,3
15,2,152,3,3
15,2,153,1,1
15,2,154,1,1
15,2,156,2,2
15,2,158,1,1
15,2,159,1,1
15,2,160,21,21
15,2,161,11,11
15,2,162,1,1
15,2,163,1,1
15,2,164,1,1
15,2,165,3,3
15,2,166,3,3
15,2,167,4,4
15,2,171,7,7
15,2,172,6,6
15,2,175,33,33
15,2,176,1,1
15,2,177,6,6
15,2,178,4,4
15,2,179,5,5
15,2,180,2,2
15,2,181,1,1
15,2,182,12,12
15,2,183,1,1
15,2,184,9,9
15,2,185,1,1
15,2,186,8,8
15,2,187,1,1
15,2,188,1,1
15,2,189,1,1
15,2,190,5,5
15,2,192,1,1
15,2,196,1,1
15,2,197,2,2
15,2,199,1,1
15,2,225,2,2
15,2,226,1,1
15,2,227,1,1
15,2,228,1,1
15,2,229,1,1
15,2,230,1,1
15,2,231,1,1
15,2,232,1,1
15,2,235,4,4
15,2,236,12,12
15,2,237,6,6
15,2,238,2,2
15,2,239,1,1
15,2,240,1,1
15,2,241,1,1
15,2,242,1,1
15,2,243,1,1
15,2,246,2,2
15,2,247,11,11
15,2,248,7,7
15,2,249,3,3
15,2,250,1,1
15,2,251,1,1
15,2,252,1,1
15,2,253,1,1
15,2,254,1,1
15,2,257,1,1
15,2,258,5,5
15,2,259,6,6
15,2,260,15,15
15,2,261,13,13
15,2,262,2,2
15,2,263,1,1
15,2,264,1,1
15,2,265,1,1
15,2,268,1,1
15,2,269,2,2
15,2,270,2,2
15,2,271,9,9
15,2,272,4,4
15,2,273,11,11
15,2,274,5,5
15,2,275,8,8
15,2,276,2,2
15,2,279,1,1
15,2,280,1,1
15,2,283,6,6
15,2,284,5,5
15,2,285,2,2
15,2,286,2,2
15,2,287,3,3
15,2,290,1,1
15,2,291,1,1
15,2,292,1,1
15,2,293,2,2
15,2,294,2,2
15,2,295,4,4
15,2,296,11,11
15,2,297,6,6
15,2,298,1,1
15,2,301,1,1
15,2,302,1,1
15,2,303,1,1
15,2,304,2,2
15,2,305,7,7
15,2,306,4,4
15,2,307,6,6
15,2,308,14,14
15,2,309,3,3
15,2,319,14,14
15,2,320,1,1
