cycle_id,sim_time_s,detected_at,node_id,flow_id,attack_type,flow_fraction,pdrn,inbound_ratio
17,18.0001,2026-07-17 20:56:03,30,0,Interleaved_Jamming_Attack,1,0,4
17,18.0001,2026-07-17 20:56:03,38,0,Interleaved_Jamming_Attack,1,0,1
17,18.0001,2026-07-17 20:56:03,41,0,Interleaved_Jamming_Attack,1,0,4
17,18.0001,2026-07-17 20:56:03,67,0,Interleaved_Jamming_Attack,1,0,2
17,18.0001,2026-07-17 20:56:03,75,0,Interleaved_Jamming_Attack,1,0,4
17,18.0001,2026-07-17 20:56:03,111,0,Interleaved_Jamming_Attack,1,0,5
17,18.0001,2026-07-17 20:56:03,134,0,Interleaved_Jamming_Attack,1,0,12
17,18.0001,2026-07-17 20:56:03,143,0,Interleaved_Jamming_Attack,1,0,2
17,18.0001,2026-07-17 20:56:03,152,0,Split_Path_Attack,1,0,1.2
17,18.0001,2026-07-17 20:56:03,188,0,Interleaved_Jamming_Attack,1,0,2
17,18.0001,2026-07-17 20:56:03,195,0,Flow_Stretching_Attack,1,1,3
17,18.0001,2026-07-17 20:56:03,198,0,Interleaved_Jamming_Attack,1,0,2.75
17,18.0001,2026-07-17 20:56:03,239,0,Interleaved_Jamming_Attack,1,0,2
18,19.0001,2026-07-17 20:56:35,5,0,Split_Path_Attack,1,0,8
18,19.0001,2026-07-17 20:56:35,12,0,Interleaved_Jamming_Attack,1,0,2
18,19.0001,2026-07-17 20:56:35,27,0,Interleaved_Jamming_Attack,1,0,1
18,19.0001,2026-07-17 20:56:35,31,0,Flow_Stretching_Attack,1,1,1
18,19.0001,2026-07-17 20:56:35,41,0,Interleaved_Jamming_Attack,1,0,3
18,19.0001,2026-07-17 20:56:35,63,0,Split_Path_Attack,1,0,12
18,19.0001,2026-07-17 20:56:35,67,0,Interleaved_Jamming_Attack,1,0,1.5
18,19.0001,2026-07-17 20:56:35,122,0,Flow_Stretching_Attack,1,1,3
18,19.0001,2026-07-17 20:56:35,123,0,Interleaved_Jamming_Attack,1,0,2
18,19.0001,2026-07-17 20:56:35,130,0,Interleaved_Jamming_Attack,1,0,3.5
18,19.0001,2026-07-17 20:56:35,134,0,Interleaved_Jamming_Attack,1,0,2.4
18,19.0001,2026-07-17 20:56:35,188,0,Interleaved_Jamming_Attack,1,0,2
18,19.0001,2026-07-17 20:56:35,195,0,Flow_Stretching_Attack,1,1,2
18,19.0001,2026-07-17 20:56:35,239,0,Interleaved_Jamming_Attack,1,0,2
18,19.0001,2026-07-17 20:56:35,240,0,Interleaved_Jamming_Attack,1,0,2
18,19.0001,2026-07-17 20:56:35,249,0,Split_Path_Attack,1,0,1.5
18,19.0001,2026-07-17 20:56:35,250,0,Interleaved_Jamming_Attack,1,0,3
18,19.0001,2026-07-17 20:56:35,261,0,Interleaved_Jamming_Attack,1,0,5.5
18,19.0001,2026-07-17 20:56:35,262,0,Flow_Stretching_Attack,1,1,2.5
18,19.0001,2026-07-17 20:56:35,34,1,Split_Path_Attack,1,0,1.5
18,19.0001,2026-07-17 20:56:35,63,1,Split_Path_Attack,1,0,0.8333
18,19.0001,2026-07-17 20:56:35,257,1,Split_Path_Attack,1,0,2.3333
18,19.0001,2026-07-17 20:56:35,268,1,Split_Path_Attack,0.1667,0.3333,2
19,20.0001,2026-07-17 20:57:09,5,0,Split_Path_Attack,0.0278,0.11109999999999999,1.3333
19,20.0001,2026-07-17 20:57:09,6,0,Interleaved_Jamming_Attack,1,0,3.5
19,20.0001,2026-07-17 20:57:09,12,0,Interleaved_Jamming_Attack,1,0,3
19,20.0001,2026-07-17 20:57:09,27,0,Interleaved_Jamming_Attack,1,0,2
19,20.0001,2026-07-17 20:57:09,38,0,Interleaved_Jamming_Attack,1,0,1
19,20.0001,2026-07-17 20:57:09,41,0,Interleaved_Jamming_Attack,1,0,3
19,20.0001,2026-07-17 20:57:09,44,0,Interleaved_Jamming_Attack,1,0,1
19,20.0001,2026-07-17 20:57:09,63,0,Split_Path_Attack,1,0,11
19,20.0001,2026-07-17 20:57:09,67,0,Interleaved_Jamming_Attack,1,0,2
19,20.0001,2026-07-17 20:57:09,111,0,Interleaved_Jamming_Attack,1,0,2
19,20.0001,2026-07-17 20:57:09,134,0,Interleaved_Jamming_Attack,1,0,4
19,20.0001,2026-07-17 20:57:09,152,0,Split_Path_Attack,1,0,3
19,20.0001,2026-07-17 20:57:09,155,0,Interleaved_Jamming_Attack,1,0,3
19,20.0001,2026-07-17 20:57:09,168,0,Flow_Stretching_Attack,0.875,1,2.6667
19,20.0001,2026-07-17 20:57:09,183,0,Split_Path_Attack,1,0,4
19,20.0001,2026-07-17 20:57:09,195,0,Flow_Stretching_Attack,1,1,2
19,20.0001,2026-07-17 20:57:09,226,0,Flow_Stretching_Attack,1,1,1
19,20.0001,2026-07-17 20:57:09,236,0,Split_Path_Attack,1,0,1
19,20.0001,2026-07-17 20:57:09,240,0,Interleaved_Jamming_Attack,1,0,2
19,20.0001,2026-07-17 20:57:09,251,0,Interleaved_Jamming_Attack,1,0,4
19,20.0001,2026-07-17 20:57:09,261,0,Interleaved_Jamming_Attack,1,0,3.5
19,20.0001,2026-07-17 20:57:09,12,1,Interleaved_Jamming_Attack,1,0,2
19,20.0001,2026-07-17 20:57:09,27,1,Interleaved_Jamming_Attack,1,0,1
19,20.0001,2026-07-17 20:57:09,44,1,Interleaved_Jamming_Attack,1,0,2
19,20.0001,2026-07-17 20:57:09,67,1,Interleaved_Jamming_Attack,1,0,2
19,20.0001,2026-07-17 20:57:09,113,1,Split_Path_Attack,1,0,3
19,20.0001,2026-07-17 20:57:09,122,1,Flow_Stretching_Attack,1,1,2
19,20.0001,2026-07-17 20:57:09,143,1,Interleaved_Jamming_Attack,1,0,2
19,20.0001,2026-07-17 20:57:09,155,1,Interleaved_Jamming_Attack,1,0,4
19,20.0001,2026-07-17 20:57:09,176,1,Split_Path_Attack,1,0,3
19,20.0001,2026-07-17 20:57:09,195,1,Flow_Stretching_Attack,1,1,2
19,20.0001,2026-07-17 20:57:09,240,1,Interleaved_Jamming_Attack,1,0,2
19,20.0001,2026-07-17 20:57:09,251,1,Interleaved_Jamming_Attack,1,0,5
19,20.0001,2026-07-17 20:57:09,274,1,Split_Path_Attack,0.1,0.2,2
20,21.0001,2026-07-17 20:57:42,1,0,Interleaved_Jamming_Attack,1,0,2.6667
20,21.0001,2026-07-17 20:57:42,3,0,Interleaved_Jamming_Attack,0.0571,0.2,2.8
20,21.0001,2026-07-17 20:57:42,6,0,Interleaved_Jamming_Attack,1,0,2
20,21.0001,2026-07-17 20:57:42,12,0,Interleaved_Jamming_Attack,1,0,1
20,21.0001,2026-07-17 20:57:42,27,0,Interleaved_Jamming_Attack,1,0,2
20,21.0001,2026-07-17 20:57:42,30,0,Interleaved_Jamming_Attack,1,0,1
20,21.0001,2026-07-17 20:57:42,41,0,Interleaved_Jamming_Attack,1,0,1
20,21.0001,2026-07-17 20:57:42,118,0,Interleaved_Jamming_Attack,1,0,2
20,21.0001,2026-07-17 20:57:42,122,0,Flow_Stretching_Attack,1,1,2
20,21.0001,2026-07-17 20:57:42,123,0,Interleaved_Jamming_Attack,1,0,2
20,21.0001,2026-07-17 20:57:42,130,0,Interleaved_Jamming_Attack,1,0,4
20,21.0001,2026-07-17 20:57:42,152,0,Split_Path_Attack,1,0,2
20,21.0001,2026-07-17 20:57:42,155,0,Interleaved_Jamming_Attack,1,0,5
20,21.0001,2026-07-17 20:57:42,195,0,Flow_Stretching_Attack,1,1,1
20,21.0001,2026-07-17 20:57:42,239,0,Interleaved_Jamming_Attack,1,0,6
20,21.0001,2026-07-17 20:57:42,240,0,Interleaved_Jamming_Attack,1,0,2.5
20,21.0001,2026-07-17 20:57:42,249,0,Split_Path_Attack,1,0,4
20,21.0001,2026-07-17 20:57:42,251,0,Interleaved_Jamming_Attack,1,0,1
20,21.0001,2026-07-17 20:57:42,31,1,Flow_Stretching_Attack,1,1,3
20,21.0001,2026-07-17 20:57:42,58,1,Interleaved_Jamming_Attack,1,0,1.5
20,21.0001,2026-07-17 20:57:42,106,1,Flow_Stretching_Attack,1,1,2
20,21.0001,2026-07-17 20:57:42,127,1,Split_Path_Attack,1,0,1.8
20,21.0001,2026-07-17 20:57:42,133,1,Flow_Stretching_Attack,1,1,0.6667
20,21.0001,2026-07-17 20:57:42,168,1,Flow_Stretching_Attack,1,1,1.5
20,21.0001,2026-07-17 20:57:42,260,1,Interleaved_Jamming_Attack,1,0,2
20,21.0001,2026-07-17 20:57:42,261,1,Interleaved_Jamming_Attack,0.0167,0.0833,0.8333
20,21.0001,2026-07-17 20:57:42,296,1,Flow_Stretching_Attack,1,1,3
21,22.0001,2026-07-17 20:58:14,1,0,Interleaved_Jamming_Attack,1,0,1.4286
21,22.0001,2026-07-17 20:58:14,5,0,Split_Path_Attack,1,0,6
21,22.0001,2026-07-17 20:58:14,12,0,Interleaved_Jamming_Attack,0.8,0.2,0.6
21,22.0001,2026-07-17 20:58:14,27,0,Interleaved_Jamming_Attack,1,0,1
21,22.0001,2026-07-17 20:58:14,30,0,Interleaved_Jamming_Attack,1,0,2
21,22.0001,2026-07-17 20:58:14,41,0,Interleaved_Jamming_Attack,1,0,3
21,22.0001,2026-07-17 20:58:14,75,0,Interleaved_Jamming_Attack,1,0,3
21,22.0001,2026-07-17 20:58:14,111,0,Interleaved_Jamming_Attack,1,0,3
21,22.0001,2026-07-17 20:58:14,122,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 20:58:14,134,0,Interleaved_Jamming_Attack,1,0,2.75
21,22.0001,2026-07-17 20:58:14,143,0,Interleaved_Jamming_Attack,1,0,2
21,22.0001,2026-07-17 20:58:14,152,0,Split_Path_Attack,1,0,3
21,22.0001,2026-07-17 20:58:14,188,0,Interleaved_Jamming_Attack,1,0,2
21,22.0001,2026-07-17 20:58:14,198,0,Interleaved_Jamming_Attack,1,0,4
21,22.0001,2026-07-17 20:58:14,239,0,Interleaved_Jamming_Attack,1,0,3
21,22.0001,2026-07-17 20:58:14,250,0,Interleaved_Jamming_Attack,1,0,5
21,22.0001,2026-07-17 20:58:14,251,0,Interleaved_Jamming_Attack,1,0,4
21,22.0001,2026-07-17 20:58:14,108,1,Interleaved_Jamming_Attack,1,0,1.5
21,22.0001,2026-07-17 20:58:14,113,1,Split_Path_Attack,1,0,1
21,22.0001,2026-07-17 20:58:14,176,1,Split_Path_Attack,1,0,0.875
21,22.0001,2026-07-17 20:58:14,197,1,Split_Path_Attack,1,0,2
21,22.0001,2026-07-17 20:58:14,257,1,Split_Path_Attack,0.75,0.25,1
21,22.0001,2026-07-17 20:58:14,258,1,Interleaved_Jamming_Attack,1,0,6
22,23.0001,2026-07-17 20:58:44,5,0,Split_Path_Attack,1,0,1.6667
22,23.0001,2026-07-17 20:58:44,12,0,Interleaved_Jamming_Attack,1,0,3
22,23.0001,2026-07-17 20:58:44,27,0,Interleaved_Jamming_Attack,1,0,4
22,23.0001,2026-07-17 20:58:44,41,0,Interleaved_Jamming_Attack,1,0,3
22,23.0001,2026-07-17 20:58:44,108,0,Interleaved_Jamming_Attack,1,0,14
22,23.0001,2026-07-17 20:58:44,152,0,Split_Path_Attack,1,0,4
22,23.0001,2026-07-17 20:58:44,239,0,Interleaved_Jamming_Attack,1,0,3
22,23.0001,2026-07-17 20:58:44,249,0,Split_Path_Attack,1,0,7
22,23.0001,2026-07-17 20:58:44,250,0,Interleaved_Jamming_Attack,0.4474,0.0526,0.6316
22,23.0001,2026-07-17 20:58:44,261,0,Interleaved_Jamming_Attack,1,0,15
22,23.0001,2026-07-17 20:58:44,262,0,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 20:58:44,66,1,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 20:58:44,113,1,Split_Path_Attack,1,0,1
22,23.0001,2026-07-17 20:58:44,176,1,Split_Path_Attack,0.8571,0.1429,0.4286
22,23.0001,2026-07-17 20:58:44,274,1,Split_Path_Attack,0.1618,0.25,2.125
23,24.0001,2026-07-17 20:59:15,1,0,Interleaved_Jamming_Attack,1,0,3
23,24.0001,2026-07-17 20:59:15,5,0,Split_Path_Attack,1,0,1.3333
23,24.0001,2026-07-17 20:59:15,12,0,Interleaved_Jamming_Attack,1,0,1
23,24.0001,2026-07-17 20:59:15,27,0,Interleaved_Jamming_Attack,1,0,3
23,24.0001,2026-07-17 20:59:15,30,0,Interleaved_Jamming_Attack,0.6667,0.3333,1
23,24.0001,2026-07-17 20:59:15,34,0,Split_Path_Attack,1,0,12
23,24.0001,2026-07-17 20:59:15,38,0,Interleaved_Jamming_Attack,1,0,2
23,24.0001,2026-07-17 20:59:15,41,0,Interleaved_Jamming_Attack,1,0,1.5
23,24.0001,2026-07-17 20:59:15,42,0,Interleaved_Jamming_Attack,1,0,2
23,24.0001,2026-07-17 20:59:15,67,0,Interleaved_Jamming_Attack,1,0,2
23,24.0001,2026-07-17 20:59:15,75,0,Interleaved_Jamming_Attack,1,0,3
23,24.0001,2026-07-17 20:59:15,77,0,Flow_Stretching_Attack,1,1,1.5
23,24.0001,2026-07-17 20:59:15,108,0,Interleaved_Jamming_Attack,1,0,3.5
23,24.0001,2026-07-17 20:59:15,111,0,Interleaved_Jamming_Attack,1,0,3
23,24.0001,2026-07-17 20:59:15,118,0,Interleaved_Jamming_Attack,1,0,2
23,24.0001,2026-07-17 20:59:15,134,0,Interleaved_Jamming_Attack,1,0,4
23,24.0001,2026-07-17 20:59:15,152,0,Split_Path_Attack,1,0,4
23,24.0001,2026-07-17 20:59:15,188,0,Interleaved_Jamming_Attack,1,0,2
23,24.0001,2026-07-17 20:59:15,197,0,Split_Path_Attack,1,0,2.5
23,24.0001,2026-07-17 20:59:15,260,0,Interleaved_Jamming_Attack,1,0,4
23,24.0001,2026-07-17 20:59:15,262,0,Flow_Stretching_Attack,1,1,1.5
23,24.0001,2026-07-17 20:59:15,4,1,Flow_Stretching_Attack,1,1,0.4444
24,25.0001,2026-07-17 20:59:44,1,0,Interleaved_Jamming_Attack,1,0,0.6
24,25.0001,2026-07-17 20:59:44,5,0,Split_Path_Attack,1,0,3
24,25.0001,2026-07-17 20:59:44,12,0,Interleaved_Jamming_Attack,1,0,1
24,25.0001,2026-07-17 20:59:44,27,0,Interleaved_Jamming_Attack,1,0,2
24,25.0001,2026-07-17 20:59:44,30,0,Interleaved_Jamming_Attack,1,0,1.25
24,25.0001,2026-07-17 20:59:44,41,0,Interleaved_Jamming_Attack,1,0,2
24,25.0001,2026-07-17 20:59:44,42,0,Interleaved_Jamming_Attack,1,0,2
24,25.0001,2026-07-17 20:59:44,108,0,Interleaved_Jamming_Attack,1,0,7
24,25.0001,2026-07-17 20:59:44,111,0,Interleaved_Jamming_Attack,1,0,2
24,25.0001,2026-07-17 20:59:44,118,0,Interleaved_Jamming_Attack,1,0,2
24,25.0001,2026-07-17 20:59:44,122,0,Flow_Stretching_Attack,1,1,3
24,25.0001,2026-07-17 20:59:44,143,0,Interleaved_Jamming_Attack,1,0,2
24,25.0001,2026-07-17 20:59:44,152,0,Split_Path_Attack,1,0,3
24,25.0001,2026-07-17 20:59:44,188,0,Interleaved_Jamming_Attack,1,0,2
24,25.0001,2026-07-17 20:59:44,236,0,Interleaved_Jamming_Attack,1,0,5
24,25.0001,2026-07-17 20:59:44,251,0,Interleaved_Jamming_Attack,1,0,2
24,25.0001,2026-07-17 20:59:44,261,0,Interleaved_Jamming_Attack,1,0,3
24,25.0001,2026-07-17 20:59:44,12,1,Interleaved_Jamming_Attack,1,0,0.3529
24,25.0001,2026-07-17 20:59:44,31,1,Flow_Stretching_Attack,1,1,1.5
24,25.0001,2026-07-17 20:59:44,261,1,Interleaved_Jamming_Attack,1,0,1.1111
24,25.0001,2026-07-17 20:59:44,262,1,Flow_Stretching_Attack,0.9091,1,0.9167
24,25.0001,2026-07-17 20:59:44,274,1,Split_Path_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,1,0,Interleaved_Jamming_Attack,1,0,1
25,26.0001,2026-07-17 21:00:15,5,0,Split_Path_Attack,1,0,1
25,26.0001,2026-07-17 21:00:15,6,0,Interleaved_Jamming_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,12,0,Interleaved_Jamming_Attack,1,0,1.5
25,26.0001,2026-07-17 21:00:15,30,0,Interleaved_Jamming_Attack,1,0,0.75
25,26.0001,2026-07-17 21:00:15,41,0,Interleaved_Jamming_Attack,1,0,5
25,26.0001,2026-07-17 21:00:15,42,0,Interleaved_Jamming_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,75,0,Interleaved_Jamming_Attack,1,0,5
25,26.0001,2026-07-17 21:00:15,118,0,Interleaved_Jamming_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,122,0,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:00:15,123,0,Interleaved_Jamming_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,152,0,Split_Path_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,239,0,Interleaved_Jamming_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,240,0,Interleaved_Jamming_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,250,0,Interleaved_Jamming_Attack,1,0,5.8
25,26.0001,2026-07-17 21:00:15,5,1,Split_Path_Attack,1,0,1.5
25,26.0001,2026-07-17 21:00:15,66,1,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:00:15,113,1,Split_Path_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,168,1,Flow_Stretching_Attack,1,1,1.5
25,26.0001,2026-07-17 21:00:15,176,1,Split_Path_Attack,1,0,2
25,26.0001,2026-07-17 21:00:15,197,1,Split_Path_Attack,1,0,1.5
25,26.0001,2026-07-17 21:00:15,249,1,Split_Path_Attack,1,0,1.5
25,26.0001,2026-07-17 21:00:15,250,1,Interleaved_Jamming_Attack,1,0,1
25,26.0001,2026-07-17 21:00:15,274,1,Split_Path_Attack,1,0,1.3333
26,27.0001,2026-07-17 21:00:44,6,0,Interleaved_Jamming_Attack,1,0,0.9167
26,27.0001,2026-07-17 21:00:44,12,0,Interleaved_Jamming_Attack,1,0,1.5
26,27.0001,2026-07-17 21:00:44,27,0,Interleaved_Jamming_Attack,1,0,3
26,27.0001,2026-07-17 21:00:44,41,0,Interleaved_Jamming_Attack,1,0,7
26,27.0001,2026-07-17 21:00:44,67,0,Interleaved_Jamming_Attack,1,0,1.5
26,27.0001,2026-07-17 21:00:44,75,0,Interleaved_Jamming_Attack,1,0,2.5
26,27.0001,2026-07-17 21:00:44,111,0,Interleaved_Jamming_Attack,1,0,2
26,27.0001,2026-07-17 21:00:44,122,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:00:44,143,0,Interleaved_Jamming_Attack,1,0,3
26,27.0001,2026-07-17 21:00:44,152,0,Split_Path_Attack,1,0,4
26,27.0001,2026-07-17 21:00:44,198,0,Interleaved_Jamming_Attack,1,0,3
26,27.0001,2026-07-17 21:00:44,240,0,Interleaved_Jamming_Attack,1,0,2
26,27.0001,2026-07-17 21:00:44,250,0,Interleaved_Jamming_Attack,1,0,4.6667
26,27.0001,2026-07-17 21:00:44,261,0,Interleaved_Jamming_Attack,1,0,11
26,27.0001,2026-07-17 21:00:44,31,1,Flow_Stretching_Attack,1,1,1.3333
26,27.0001,2026-07-17 21:00:44,66,1,Flow_Stretching_Attack,1,1,1.4286
26,27.0001,2026-07-17 21:00:44,127,1,Split_Path_Attack,1,0,3
26,27.0001,2026-07-17 21:00:44,168,1,Flow_Stretching_Attack,1,1,3
26,27.0001,2026-07-17 21:00:44,176,1,Split_Path_Attack,1,0,0.7692
27,28.0001,2026-07-17 21:01:16,12,0,Interleaved_Jamming_Attack,1,0,0.5
27,28.0001,2026-07-17 21:01:16,27,0,Interleaved_Jamming_Attack,1,0,0.5
27,28.0001,2026-07-17 21:01:16,41,0,Interleaved_Jamming_Attack,1,0,2
27,28.0001,2026-07-17 21:01:16,63,0,Split_Path_Attack,1,0,11
27,28.0001,2026-07-17 21:01:16,122,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:01:16,152,0,Split_Path_Attack,1,0,1.5
27,28.0001,2026-07-17 21:01:16,197,0,Split_Path_Attack,1,0,3.75
27,28.0001,2026-07-17 21:01:16,249,0,Split_Path_Attack,1,0,4
27,28.0001,2026-07-17 21:01:16,12,1,Interleaved_Jamming_Attack,1,0,2
27,28.0001,2026-07-17 21:01:16,27,1,Interleaved_Jamming_Attack,1,0,1
27,28.0001,2026-07-17 21:01:16,41,1,Interleaved_Jamming_Attack,1,0,2
27,28.0001,2026-07-17 21:01:16,122,1,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:01:16,176,1,Split_Path_Attack,1,0,0.3333
27,28.0001,2026-07-17 21:01:16,274,1,Split_Path_Attack,1,0,1.3333
28,29.0001,2026-07-17 21:01:49,5,0,Split_Path_Attack,0.3571,0.1429,0.5714
28,29.0001,2026-07-17 21:01:49,12,0,Interleaved_Jamming_Attack,1,0,0.6667
28,29.0001,2026-07-17 21:01:49,27,0,Interleaved_Jamming_Attack,1,0,0.6
28,29.0001,2026-07-17 21:01:49,41,0,Interleaved_Jamming_Attack,1,0,1.3333
28,29.0001,2026-07-17 21:01:49,122,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:01:49,152,0,Split_Path_Attack,1,0,0.6364
28,29.0001,2026-07-17 21:01:49,197,0,Split_Path_Attack,1,0,10
28,29.0001,2026-07-17 21:01:49,11,1,Flow_Stretching_Attack,1,1,1
28,29.0001,2026-07-17 21:01:49,66,1,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:01:49,106,1,Flow_Stretching_Attack,1,1,1
28,29.0001,2026-07-17 21:01:49,127,1,Split_Path_Attack,1,0,1.5
28,29.0001,2026-07-17 21:01:49,144,1,Flow_Stretching_Attack,1,1,2
1,2.0001,2026-07-17 21:09:11,12,0,Interleaved_Jamming_Attack,1,0,2
1,2.0001,2026-07-17 21:09:11,38,0,Interleaved_Jamming_Attack,1,0,1
1,2.0001,2026-07-17 21:09:11,41,0,Interleaved_Jamming_Attack,1,0,1
1,2.0001,2026-07-17 21:09:11,75,0,Interleaved_Jamming_Attack,1,0,1.1667
1,2.0001,2026-07-17 21:09:11,118,0,Interleaved_Jamming_Attack,1,0,2
1,2.0001,2026-07-17 21:09:11,122,0,Flow_Stretching_Attack,1,1,1.3333
1,2.0001,2026-07-17 21:09:11,123,0,Interleaved_Jamming_Attack,1,0,0.6667
1,2.0001,2026-07-17 21:09:11,130,0,Interleaved_Jamming_Attack,1,0,4
1,2.0001,2026-07-17 21:09:11,143,0,Interleaved_Jamming_Attack,1,0,4
1,2.0001,2026-07-17 21:09:11,195,0,Flow_Stretching_Attack,1,1,2
1,2.0001,2026-07-17 21:09:11,240,0,Interleaved_Jamming_Attack,1,0,0.8
1,2.0001,2026-07-17 21:09:11,268,0,Split_Path_Attack,1,0,7.3333
1,2.0001,2026-07-17 21:09:11,5,1,Split_Path_Attack,1,0,2
1,2.0001,2026-07-17 21:09:11,141,1,Interleaved_Jamming_Attack,0.2667,0.0667,0.8
1,2.0001,2026-07-17 21:09:11,169,1,Split_Path_Attack,1,0,2
1,2.0001,2026-07-17 21:09:11,182,1,Flow_Stretching_Attack,1,1,2
1,2.0001,2026-07-17 21:09:11,197,1,Split_Path_Attack,1,0,3
1,2.0001,2026-07-17 21:09:11,236,1,Interleaved_Jamming_Attack,1,0,1
1,2.0001,2026-07-17 21:09:11,249,1,Split_Path_Attack,1,0,3
1,2.0001,2026-07-17 21:09:11,258,1,Interleaved_Jamming_Attack,1,0,11
1,2.0001,2026-07-17 21:09:11,268,1,Split_Path_Attack,1,0,12
1,2.0001,2026-07-17 21:09:11,289,1,Split_Path_Attack,0.3571,0.1429,0.2857
2,3.0001,2026-07-17 21:10:08,12,0,Interleaved_Jamming_Attack,1,0,2
2,3.0001,2026-07-17 21:10:08,30,0,Interleaved_Jamming_Attack,1,0,1
2,3.0001,2026-07-17 21:10:08,38,0,Interleaved_Jamming_Attack,1,0,1
2,3.0001,2026-07-17 21:10:08,41,0,Interleaved_Jamming_Attack,1,0,0.6
2,3.0001,2026-07-17 21:10:08,75,0,Interleaved_Jamming_Attack,1,0,4.25
2,3.0001,2026-07-17 21:10:08,111,0,Interleaved_Jamming_Attack,1,0,3
2,3.0001,2026-07-17 21:10:08,118,0,Interleaved_Jamming_Attack,1,0,2
2,3.0001,2026-07-17 21:10:08,130,0,Interleaved_Jamming_Attack,1,0,3
2,3.0001,2026-07-17 21:10:08,143,0,Interleaved_Jamming_Attack,1,0,3
2,3.0001,2026-07-17 21:10:08,155,0,Interleaved_Jamming_Attack,1,0,2.75
2,3.0001,2026-07-17 21:10:08,195,0,Flow_Stretching_Attack,1,1,2
2,3.0001,2026-07-17 21:10:08,240,0,Interleaved_Jamming_Attack,1,0,4
2,3.0001,2026-07-17 21:10:08,251,0,Interleaved_Jamming_Attack,1,0,2.8
2,3.0001,2026-07-17 21:10:08,268,0,Split_Path_Attack,1,0,16
2,3.0001,2026-07-17 21:10:08,30,1,Interleaved_Jamming_Attack,1,0,2
2,3.0001,2026-07-17 21:10:08,41,1,Interleaved_Jamming_Attack,1,0,2
2,3.0001,2026-07-17 21:10:08,75,1,Interleaved_Jamming_Attack,1,0,2
2,3.0001,2026-07-17 21:10:08,111,1,Interleaved_Jamming_Attack,1,0,2.4
2,3.0001,2026-07-17 21:10:08,122,1,Flow_Stretching_Attack,1,1,3
2,3.0001,2026-07-17 21:10:08,130,1,Interleaved_Jamming_Attack,1,0,2
2,3.0001,2026-07-17 21:10:08,143,1,Interleaved_Jamming_Attack,1,0,3
2,3.0001,2026-07-17 21:10:08,152,1,Split_Path_Attack,1,0,16
2,3.0001,2026-07-17 21:10:08,155,1,Interleaved_Jamming_Attack,1,0,3
2,3.0001,2026-07-17 21:10:08,195,1,Flow_Stretching_Attack,1,1,3
2,3.0001,2026-07-17 21:10:08,240,1,Interleaved_Jamming_Attack,1,0,4
2,3.0001,2026-07-17 21:10:08,251,1,Interleaved_Jamming_Attack,1,0,2.125
3,4.0001,2026-07-17 21:10:37,5,0,Split_Path_Attack,1,0,4.5
3,4.0001,2026-07-17 21:10:37,12,0,Interleaved_Jamming_Attack,0.8,0.2,1
3,4.0001,2026-07-17 21:10:37,30,0,Interleaved_Jamming_Attack,1,0,2
3,4.0001,2026-07-17 21:10:37,38,0,Interleaved_Jamming_Attack,1,0,1
3,4.0001,2026-07-17 21:10:37,41,0,Interleaved_Jamming_Attack,1,0,2
3,4.0001,2026-07-17 21:10:37,42,0,Interleaved_Jamming_Attack,1,0,2
3,4.0001,2026-07-17 21:10:37,67,0,Interleaved_Jamming_Attack,1,0,2.5
3,4.0001,2026-07-17 21:10:37,122,0,Flow_Stretching_Attack,1,1,3
3,4.0001,2026-07-17 21:10:37,130,0,Interleaved_Jamming_Attack,1,0,3
3,4.0001,2026-07-17 21:10:37,143,0,Interleaved_Jamming_Attack,1,0,3
3,4.0001,2026-07-17 21:10:37,195,0,Flow_Stretching_Attack,1,1,2
3,4.0001,2026-07-17 21:10:37,198,0,Interleaved_Jamming_Attack,1,0,3.6667
3,4.0001,2026-07-17 21:10:37,250,0,Interleaved_Jamming_Attack,1,0,11
3,4.0001,2026-07-17 21:10:37,251,0,Interleaved_Jamming_Attack,1,0,1.6667
3,4.0001,2026-07-17 21:10:37,31,1,Flow_Stretching_Attack,1,1,1.3333
3,4.0001,2026-07-17 21:10:37,152,1,Split_Path_Attack,0.1389,0.16670000000000001,0.75
